"design","mean_n_per_group","n_per_group","sd_per_group","distribution","panel","skew","excess_kurtosis","groups","group_means","resid_skewness","resid_excess_kurtosis","fisher_rejection","fisher_mc_se","welch_rejection","welch_mc_se","levene_route_rejection","levene_route_mc_se","rank_rejection","rank_mc_se","sw_rejection","sw_mc_se","sw_gate_rejection","sw_gate_mc_se","sw_route_welch_probability","sw_route_welch_mc_se","sw_route_rank_probability","sw_route_rank_mc_se","route_fisher_probability","route_fisher_mc_se","route_welch_probability","route_welch_mc_se","route_rank_probability","route_rank_mc_se","levene_select_fisher_probability","levene_select_welch_probability","sw_reject_probability","levene_reject_probability","skew_label"
"unbalanced n, equal SD",30,"15, 24, 36, 45","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",0.000934901440316776,-0.0488858267512051,0.05154,0.000988773264201657,0.05114,0.000985136542820334,0.0522,0.000994737754385547,0.04854,0.000961081353476385,0.05166,0.000989861044793662,0.05268,0.000999047722583861,0.95104,0.000965017288964296,0.04896,0.000965017288964296,0.89706,0.00135899489623766,0.05398,0.00101060535917835,0.04896,0.000965017288964296,0.9436,0.0564,0.04896,0.0564,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, equal SD",30,"15, 24, 36, 45","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",0.000283414458055715,3.79826533198117,0.04916,0.000966884630139501,0.04314,0.000908613673680954,0.0467,0.000943600657057847,0.04812,0.000957125546623848,0.04956,0.000970606062210617,0.05078,0.000981849190049063,0.10798,0.00138795042850961,0.89202,0.00138795042850961,0.10092,0.00134710915370656,0.00706,0.000374437081497012,0.89202,0.00138795042850961,0.93274,0.06726,0.89202,0.06726,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, equal SD",30,"15, 24, 36, 45","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.442016370723267,0.716904963254833,0.05006,0.000975233268505541,0.05046,0.000978915608211454,0.05086,0.000982580891326511,0.04798,0.000955802485872474,0.05208,0.000993656616744437,0.05316,0.00100333458427386,0.5572,0.00222138767440535,0.4428,0.00222138767440535,0.51866,0.00223451025685719,0.03854,0.000860867799374561,0.4428,0.00222138767440535,0.93344,0.06656,0.4428,0.06656,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, equal SD",30,"15, 24, 36, 45","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.894416146345775,1.14915393755766,0.0486,0.000961644840884617,0.05376,0.00100866111653022,0.04878,0.000963332877047181,0.04692,0.000945711516266985,0.04828,0.000958634879398825,0.0483,0.00095882334139298,0.0439,0.000916218205451081,0.9561,0.000916218205451082,0.0372,0.000846358789166864,0.0067,0.000364831742040081,0.9561,0.000916218205451082,0.89928,0.10072,0.9561,0.10072,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, equal SD",30,"15, 24, 36, 45","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.71299271598223,4.32674493504273,0.04806,0.000956558794847447,0.06646,0.00111393957107197,0.05146,0.000988047249882312,0.0475,0.000951249178711866,0.0475,0.000951249178711866,0.0475,0.000951249178711866,2e-05,1.9999799999e-05,0.99998,1.999979999901e-05,0,0,2e-05,1.9999799999e-05,0.99998,1.999979999901e-05,0.80464,0.19536,0.99998,0.19536,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with larger SD",30,"15, 24, 36, 45","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",-0.000460927790589192,0.405516571164597,0.02656,0.000719090625721126,0.0493,0.000968189134415379,0.04824,0.000958257819169768,0.03042,0.000768044576831319,0.04842,0.000959953161357365,0.04758,0.000952009911713108,0.86716,0.00151785068040305,0.13284,0.00151785068040305,0.14066,0.00155482966526884,0.7265,0.00199347811625811,0.13284,0.00151785068040305,0.16528,0.83472,0.13284,0.83472,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with larger SD",30,"15, 24, 36, 45","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.00632292278076078,4.64168800308669,0.02704,0.000725380429843541,0.0453,0.000930031289796209,0.0394,0.000870030344298404,0.03446,0.000815751290529166,0.03596,0.000832668942617653,0.03568,0.000829541290111589,0.05212,0.000994017158805621,0.94788,0.000994017158805622,0.02494,0.000697395101789509,0.02718,0.000727203514842991,0.94788,0.000994017158805622,0.5093,0.4907,0.94788,0.4907,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with larger SD",30,"15, 24, 36, 45","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.470594318031816,1.28458452913137,0.0275,0.000731351488683793,0.05142,0.00098768399399808,0.04862,0.000961832580026275,0.03572,0.000829988934866002,0.04562,0.000933153959430061,0.04436,0.000920784343915556,0.43844,0.00221905550358706,0.56156,0.00221905550358706,0.09642,0.00132002411796149,0.34202,0.00212151983068742,0.56156,0.00221905550358706,0.23234,0.76766,0.56156,0.76766,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with larger SD",30,"15, 24, 36, 45","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.952194309095104,1.7492877418085,0.028,0.000737780455149091,0.05254,0.000997793048682942,0.05106,0.000984407196235379,0.05014,0.000975971110228167,0.05234,0.000995997232927883,0.0522,0.000994737754385547,0.07358,0.00116761280911097,0.92642,0.00116761280911097,0.01168,0.0004804909489262,0.0619,0.00107766775956229,0.92642,0.00116761280911097,0.21994,0.78006,0.92642,0.78006,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with larger SD",30,"15, 24, 36, 45","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.8041464186365,5.17730119300447,0.02672,0.000721194032143916,0.05416,0.00101219261408094,0.05128,0.000986411289473108,0.12756,0.00149190111200441,0.12756,0.00149190111200441,0.12756,0.00149190111200441,2e-05,1.9999799999e-05,0.99998,1.999979999901e-05,0,0,2e-05,1.9999799999e-05,0.99998,1.999979999901e-05,0.32006,0.67994,0.99998,0.67994,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with smaller SD",30,"15, 24, 36, 45","2.236068, 2.000000, 1.414214, 1.000000","normal",1,0,0,4,"0, 0, 0, 0",0.00014264100998655,0.940327365539444,0.12478,0.00147790359360819,0.05026,0.000977076582464241,0.05286,0.00100065798752621,0.08532,0.00124932379790029,0.06922,0.00113515277914473,0.07116,0.00114975001108937,0.66614,0.0021090163602969,0.33386,0.0021090163602969,0.02792,0.000736756046463142,0.63822,0.00214893104403096,0.33386,0.0021090163602969,0.03538,0.96462,0.33386,0.96462,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with smaller SD",30,"15, 24, 36, 45","2.236068, 2.000000, 1.414214, 1.000000","F.P.",2,0,6,4,"0, 0, 0, 0",0.00872175188053626,5.2253335646023,0.12042,0.00145546572340265,0.04264,0.000903568817523048,0.04964,0.000971348242393015,0.07696,0.00119194931435863,0.07684,0.00119109709427905,0.07746,0.00119549109908857,0.03526,0.000824824010319777,0.96474,0.000824824010319777,0.00976,0.000439653099613775,0.0255,0.000704978723083186,0.96474,0.000824824010319777,0.18772,0.81228,0.96474,0.81228,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with smaller SD",30,"15, 24, 36, 45","2.236068, 2.000000, 1.414214, 1.000000","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.475860717632786,1.84469776934785,0.12296,0.00146861048886354,0.0522,0.000994737754385547,0.05574,0.00102599271342442,0.08966,0.00127766258769677,0.08476,0.00124559818882335,0.08636,0.00125620022607863,0.32004,0.0020862137877025,0.67996,0.0020862137877025,0.02346,0.000676899230314232,0.29658,0.00204264682997331,0.67996,0.0020862137877025,0.05942,0.94058,0.67996,0.94058,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with smaller SD",30,"15, 24, 36, 45","2.236068, 2.000000, 1.414214, 1.000000","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.959189979899134,2.30776998423849,0.1248,0.00147800514207495,0.06046,0.00106587605658444,0.064,0.00109456840809517,0.12386,0.00147321892738316,0.12272,0.00146737726301044,0.123,0.00146881584958769,0.08712,0.00126119075163117,0.91288,0.00126119075163117,0.00464,0.000303923358760066,0.08248,0.00123026053826009,0.91288,0.00126119075163117,0.06468,0.93532,0.91288,0.93532,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with smaller SD",30,"15, 24, 36, 45","2.236068, 2.000000, 1.414214, 1.000000","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.81855793800458,5.79092746482874,0.12438,0.00147587001866696,0.08446,0.00124359566097667,0.08504,0.00124746301267813,0.26092,0.00196387756033822,0.26092,0.00196387756033822,0.26092,0.00196387756033822,8e-05,3.99983999679987e-05,0.99992,3.9998399967991e-05,0,0,8e-05,3.99983999679987e-05,0.99992,3.9998399967991e-05,0.13784,0.86216,0.99992,0.86216,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, equal SD",50,"50, 50, 50, 50","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",9.78806411473236e-05,-0.0325217531335072,0.0512,0.000985683113378737,0.05162,0.000989498616471999,0.05162,0.000989498616471999,0.0509,0.000982946488879227,0.05212,0.000994017158805621,0.05206,0.000993476284568484,0.95226,0.000953529154247525,0.04774,0.000953529154247525,0.9015,0.00133264961636583,0.05076,0.000981666159139654,0.04774,0.000953529154247525,0.94696,0.05304,0.04774,0.05304,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, equal SD",50,"50, 50, 50, 50","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",-0.000608846676453355,4.4822097919603,0.0477,0.000953149620993472,0.04476,0.000924732852233552,0.0473,0.000949344089358542,0.04798,0.000955802485872474,0.04832,0.000959011758009254,0.04826,0.00095844637200002,0.0143,0.000530952163570316,0.9857,0.000530952163570316,0.0135,0.000516095921316958,8e-04,0.000126440499840834,0.9857,0.000530952163570316,0.94448,0.05552,0.9857,0.05552,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, equal SD",50,"50, 50, 50, 50","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.464099893233206,0.821234901915859,0.04672,0.000943792790817985,0.04662,0.000942831645629271,0.04708,0.000947243090236081,0.04654,0.000942061870579634,0.04852,0.000960893434257931,0.04882,0.000963707503343208,0.3562,0.00214159548001017,0.6438,0.00214159548001017,0.33358,0.00210857479639685,0.02262,0.000664956172991875,0.6438,0.00214159548001017,0.93726,0.06274,0.6438,0.06274,"F.P.
skew = 0.5
excess kurtosis = 1"
"balanced n, equal SD",50,"50, 50, 50, 50","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.935748400365343,1.31491753853997,0.05132,0.000986775127371986,0.05302,0.00100208661901055,0.05196,0.000992574011346257,0.05094,0.000983311917958895,0.05094,0.000983311917958895,0.05096,0.000983494569380025,0.00132,0.000162373495374091,0.99868,0.00016237349537409,0.00112,0.000149582458864668,2e-04,6.32392283317879e-05,0.99868,0.00016237349537409,0.9048,0.0952,0.99868,0.0952,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, equal SD",50,"50, 50, 50, 50","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.81198736042869,4.99396132198578,0.04892,0.000964643287438419,0.05502,0.00101973329454323,0.0506,0.000980200387675908,0.05074,0.000981483085946977,0.05074,0.000981483085946977,0.05074,0.000981483085946977,0,0,1,0,0,0,0,0,1,0,0.80978,0.19022,1,0.19022,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, unequal SD",50,"50, 50, 50, 50","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",0.00117825895399479,0.760022218398232,0.05998,0.00106190771350433,0.05062,0.000980383757515392,0.0507,0.000981116812617132,0.0555,0.00102391161727954,0.05732,0.00103956161529753,0.05736,0.00103990221078715,0.62,0.00217071416819442,0.38,0.00217071416819442,0.00098,0.00013993138318476,0.61902,0.00217179299013511,0.38,0.00217071416819442,0.00126,0.99874,0.38,0.99874,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, unequal SD",50,"50, 50, 50, 50","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.00328602480433007,6.00191878791364,0.05584,0.00102685826091043,0.04508,0.00092787707806584,0.04512,0.00092826920233303,0.05204,0.000993295911599358,0.05222,0.000994917801629863,0.05224,0.000995097808258063,0.00204,0.000201783963683936,0.99796,0.000201783963683938,0.00018,5.99945997569781e-05,0.00186,0.00019269355983011,0.99796,0.000201783963683938,0.05512,0.94488,0.99796,0.94488,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, unequal SD",50,"50, 50, 50, 50","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.503872813017867,1.78613802753565,0.05802,0.00104550159827711,0.04968,0.000971719070513695,0.04972,0.000972089724253888,0.0641,0.00109536468812903,0.06532,0.00110501853016137,0.06532,0.00110501853016137,0.15098,0.00160115607983732,0.84902,0.00160115607983732,0.00052,0.000101953871922551,0.15046,0.0015988857895422,0.84902,0.00160115607983732,0.00408,0.99592,0.84902,0.99592,"F.P.
skew = 0.5
excess kurtosis = 1"
"balanced n, unequal SD",50,"50, 50, 50, 50","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.02269427482838,2.38310479657659,0.05976,0.00106008247226336,0.05188,0.000991851456620395,0.05188,0.000991851456620395,0.11344,0.00141824797831691,0.11374,0.00141988177254305,0.11374,0.00141988177254305,0.00714,0.000376537392565466,0.99286,0.000376537392565467,2e-05,1.9999799999e-05,0.00712,0.000376013446568072,0.99286,0.000376537392565467,0.0047,0.9953,0.99286,0.9953,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, unequal SD",50,"50, 50, 50, 50","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.95810058559649,6.64502041217741,0.06032,0.00106472059809135,0.06138,0.00107342904376582,0.06096,0.00106998951770566,0.34722,0.00212912316036438,0.34722,0.00212912316036438,0.34722,0.00212912316036438,0,0,1,0,0,0,0,0,1,0,0.03758,0.96242,1,0.96242,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, equal SD",50,"25, 40, 60, 75","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",-0.00088798886900306,-0.0329901293481999,0.04958,0.000970791672811422,0.04894,0.000964830310469152,0.05024,0.000976892444437974,0.0478,0.000954098108162887,0.04938,0.000968933595247889,0.0505,0.000979282900902492,0.95034,0.000971533678263394,0.04966,0.000971533678263394,0.89904,0.00134734612034176,0.0513,0.000986593229249015,0.04966,0.000971533678263394,0.94636,0.05364,0.04966,0.05364,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, equal SD",50,"25, 40, 60, 75","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",-0.00152013479417206,4.47938272638024,0.04932,0.000968375315670531,0.04512,0.00092826920233303,0.04816,0.00095750315299742,0.04926,0.000967816639658567,0.04976,0.000972460203812989,0.04986,0.000973385641973416,0.01418,0.00052875188132053,0.98582,0.00052875188132053,0.01312,0.000508878484512757,0.00106,0.00014552500816011,0.98582,0.00052875188132053,0.94054,0.05946,0.98582,0.05946,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, equal SD",50,"25, 40, 60, 75","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.460779005124365,0.811288325026589,0.04914,0.000966698095581035,0.04992,0.000973940384212504,0.04954,0.00097042040786455,0.0491,0.00096632489360463,0.05164,0.000989679851265044,0.05214,0.000994197368735202,0.3593,0.00214570971941687,0.6407,0.00214570971941686,0.3362,0.00211267394550129,0.0231,0.000671809347955207,0.6407,0.00214570971941686,0.93884,0.06116,0.6407,0.06116,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, equal SD",50,"25, 40, 60, 75","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.934393469158151,1.31433057096246,0.05004,0.000975048700322194,0.05474,0.00101728592244265,0.05068,0.000980933612432564,0.0489,0.000964456219846189,0.04896,0.000965017288964296,0.04894,0.000964830310469152,0.00146,0.000170755286887405,0.99854,0.000170755286887406,0.00118,0.000153532250683692,0.00028,7.48226703613283e-05,0.99854,0.000170755286887406,0.90338,0.09662,0.99854,0.09662,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, equal SD",50,"25, 40, 60, 75","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.81468170946814,5.03258504345927,0.04898,0.000965204222949734,0.06292,0.00108591964343592,0.05284,0.0010004792291697,0.05086,0.000982580891326511,0.05086,0.000982580891326511,0.05086,0.000982580891326511,0,0,1,0,0,0,0,0,1,0,0.81146,0.18854,1,0.18854,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with larger SD",50,"25, 40, 60, 75","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",0.000169343819287281,0.447543048878597,0.02684,0.000722767104951519,0.04942,0.000969305561729633,0.0493,0.000968189134415379,0.03254,0.000793487849938485,0.04834,0.000959200129274387,0.04824,0.000958257819169768,0.80932,0.00175682177582133,0.19068,0.00175682177582133,0.01058,0.000457560129381921,0.79874,0.00179306671599246,0.19068,0.00175682177582133,0.01358,0.98642,0.19068,0.98642,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with larger SD",50,"25, 40, 60, 75","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",-0.00594802307441143,5.4386544929636,0.0268,0.000722243172345713,0.04664,0.000943023970002884,0.04456,0.000922761143525235,0.03506,0.000822566670854102,0.03516,0.000823696235271231,0.03514,0.000823470465772756,0.00396,0.000280867171452984,0.99604,0.000280867171452983,0.00096,0.000138497537884253,0.003,0.000244581274835176,0.99604,0.000280867171452983,0.2056,0.7944,0.99604,0.7944,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with larger SD",50,"25, 40, 60, 75","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.494342459701698,1.41587333735536,0.0269,0.000723552209588223,0.05052,0.000979466483346929,0.05038,0.000978180510948772,0.03786,0.000853541099186208,0.04316,0.000908814771006722,0.04314,0.000908613673680954,0.23012,0.00188236439405339,0.76988,0.00188236439405339,0.00656,0.000361025384149093,0.22356,0.00186322798605002,0.76988,0.00188236439405339,0.03162,0.96838,0.76988,0.96838,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with larger SD",50,"25, 40, 60, 75","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.996514394720593,1.97184728022098,0.02754,0.000731868135663796,0.0514,0.000987502303794781,0.05068,0.000980933612432564,0.06642,0.00111362815697162,0.06672,0.0011159609455532,0.06672,0.0011159609455532,0.00548,0.00033015055959365,0.99452,0.000330150559593651,1e-04,4.47191234261138e-05,0.00538,0.000327140813717885,0.99452,0.000330150559593651,0.0326,0.9674,0.99452,0.9674,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with larger SD",50,"25, 40, 60, 75","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.91666962526797,6.06437598997319,0.02724,0.000727983274533145,0.05424,0.00101289705696087,0.05246,0.000997075206792346,0.2213,0.00185648221106479,0.2213,0.00185648221106479,0.2213,0.00185648221106479,0,0,1,0,0,0,0,0,1,0,0.11254,0.88746,1,0.88746,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with smaller SD",50,"25, 40, 60, 75","2.236068, 2.000000, 1.414214, 1.000000","normal",1,0,0,4,"0, 0, 0, 0",-0.00100224929970136,1.0107728064135,0.1247,0.00147749727580121,0.0511,0.000984771953296803,0.0512,0.000985683113378737,0.08568,0.00125171033070755,0.07572,0.00118310169977057,0.07578,0.00118353193112818,0.49382,0.00223589716937072,0.50618,0.00223589716937072,0.00104,0.000144147036043063,0.49278,0.00223583484005416,0.50618,0.00223589716937072,0.00142,0.99858,0.50618,0.99858,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with smaller SD",50,"25, 40, 60, 75","2.236068, 2.000000, 1.414214, 1.000000","F.P.",2,0,6,4,"0, 0, 0, 0",-0.0010751613232941,6.30567451715909,0.12238,0.00146562707125653,0.04438,0.000920982253900693,0.0459,0.000935875953318601,0.07804,0.00119958124693578,0.07804,0.00119958124693578,0.07804,0.00119958124693578,0.0017,0.000184234090222195,0.9983,0.000184234090222197,0.00012,4.89868553797853e-05,0.00158,0.000177623399359431,0.9983,0.000184234090222197,0.04414,0.95586,0.9983,0.95586,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with smaller SD",50,"25, 40, 60, 75","2.236068, 2.000000, 1.414214, 1.000000","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.510750604297475,2.07308680179864,0.12472,0.00147759887384906,0.05008,0.000975417793563353,0.05046,0.000978915608211454,0.09738,0.00132587431983578,0.09538,0.00131364116561563,0.09546,0.00131413384706429,0.1212,0.00145952430606688,0.8788,0.00145952430606688,0.00066,0.000114853332559399,0.12054,0.00145609140097729,0.8788,0.00145952430606688,0.00372,0.99628,0.8788,0.99628,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with smaller SD",50,"25, 40, 60, 75","2.236068, 2.000000, 1.414214, 1.000000","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.02548461126215,2.64592560030018,0.1263,0.00148558614694672,0.0566,0.00103340640601846,0.05688,0.00103580563427701,0.15138,0.00160289797304757,0.15128,0.00160246286446832,0.15128,0.00160246286446832,0.00844,0.000409115299151718,0.99156,0.000409115299151718,2e-05,1.9999799999e-05,0.00842,0.000408634398943603,0.99156,0.000409115299151718,0.00542,0.99458,0.99156,0.99458,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with smaller SD",50,"25, 40, 60, 75","2.236068, 2.000000, 1.414214, 1.000000","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.96181545560588,6.90841734111529,0.126,0.00148407546977908,0.07444,0.00117387125699542,0.07498,0.00117777756473793,0.3824,0.00217333955009336,0.3824,0.00217333955009336,0.3824,0.00217333955009336,0,0,1,0,0,0,0,0,1,0,0.03468,0.96532,1,0.96532,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, equal SD",100,"100, 100, 100, 100","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",0.000156140599893392,-0.0149724854124715,0.04968,0.000971719070513695,0.0494,0.000969119600462193,0.04982,0.000973015596997294,0.0496,0.000970977239692054,0.0499,0.00097375551346321,0.05036,0.000977996629851044,0.94932,0.000980933612432564,0.05068,0.000980933612432564,0.8998,0.00134283252864979,0.04952,0.00097023470974811,0.05068,0.000980933612432564,0.94804,0.05196,0.05068,0.05196,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, equal SD",100,"100, 100, 100, 100","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",0.00104613356801039,5.08945166163348,0.04908,0.00096613822613537,0.04936,0.000968747546061408,0.04904,0.000965764758106238,0.05068,0.000980933612432564,0.05068,0.000980933612432564,0.05068,0.000980933612432564,6e-05,3.46399769053041e-05,0.99994,3.46399769052894e-05,6e-05,3.46399769053041e-05,0,0,0.99994,3.46399769052894e-05,0.9465,0.0535,0.99994,0.0535,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, equal SD",100,"100, 100, 100, 100","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.48042421516199,0.899062485765858,0.04912,0.000966511516744627,0.04954,0.00097042040786455,0.04918,0.000967071120445647,0.0492,0.00096725756652507,0.04956,0.000970606062210617,0.04962,0.000971162762877572,0.09968,0.0013397305520141,0.90032,0.0013397305520141,0.0933,0.00130073140963075,0.00638,0.000356070094223034,0.90032,0.0013397305520141,0.93866,0.06134,0.90032,0.06134,"F.P.
skew = 0.5
excess kurtosis = 1"
"balanced n, equal SD",100,"100, 100, 100, 100","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.96660213564265,1.44866837810191,0.05046,0.000978915608211454,0.05134,0.000986956983865052,0.05074,0.000981483085946977,0.04964,0.000971348242393015,0.04964,0.000971348242393015,0.04964,0.000971348242393015,0,0,1,0,0,0,0,0,1,0,0.90522,0.09478,1,0.09478,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, equal SD",100,"100, 100, 100, 100","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.89978194100968,5.69471209395928,0.04732,0.000949534808208735,0.05256,0.000997972408436225,0.04994,0.000974125211664291,0.04862,0.000961832580026275,0.04862,0.000961832580026275,0.04862,0.000961832580026275,0,0,1,0,0,0,0,0,1,0,0.81416,0.18584,1,0.18584,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, unequal SD",100,"100, 100, 100, 100","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",-0.000117117308336932,0.794474188530607,0.05718,0.00103836840861035,0.04848,0.000960517460538849,0.04848,0.000960517460538849,0.05356,0.00100688953118006,0.05496,0.00101920948190252,0.05496,0.00101920948190252,0.33554,0.00211164821123216,0.66446,0.00211164821123216,0,0,0.33554,0.00211164821123216,0.66446,0.00211164821123216,0,1,0.66446,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, unequal SD",100,"100, 100, 100, 100","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.000734032898721234,6.98327181672237,0.05888,0.00105274066702109,0.0473,0.000949344089358542,0.0473,0.000949344089358542,0.0545,0.00101518224964782,0.0545,0.00101518224964782,0.0545,0.00101518224964782,0,0,1,0,0,0,0,0,1,0,4e-04,0.9996,1,0.9996,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, unequal SD",100,"100, 100, 100, 100","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.52876646149919,1.9339076071775,0.05798,0.00104516333269016,0.04992,0.000973940384212504,0.04992,0.000973940384212504,0.07768,0.00119704484126536,0.07778,0.00119775015424754,0.07778,0.00119775015424754,0.01276,0.000501939884846781,0.98724,0.000501939884846781,0,0,0.01276,0.000501939884846781,0.98724,0.000501939884846781,0,1,0.98724,1,"F.P.
skew = 0.5
excess kurtosis = 1"
